date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:21:41	192941/192941	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:40%20GMT	https://asparagus.ae/en/menu/main-course/shrimp-taco-with-tomato-rice	asparagus.ae/en/menu/main-course/shrimp-taco-with-tomato-rice.html	(from https://asparagus.ae/en/home)
03:21:41	458947/458947	---M--	200	added ('OK')	image/jpeg	etag:%2263359ff9-700c3%22	https://asparagus.ae/storage/system/items/HNpp1U92aDswHMftmgm7nYUGxgdBD06La3UaNFDE.jpg	asparagus.ae/storage/system/items/HNpp1U92aDswHMftmgm7nYUGxgdBD06La3UaNFDE.jpg	(from https://asparagus.ae/en/home)
03:21:43	190835/190835	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:42%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich	asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich.html	(from https://asparagus.ae/en/home)
03:21:43	357313/357313	---M--	200	added ('OK')	image/jpeg	etag:%226273ae84-573c1%22	https://asparagus.ae/storage/system/items/0hGDEzxGywEfn21mI2g1mVunTvGr6okz6ZXF10n5.jpg	asparagus.ae/storage/system/items/0hGDEzxGywEfn21mI2g1mVunTvGr6okz6ZXF10n5.jpg	(from https://asparagus.ae/en/home)
03:21:44	262989/262989	---M--	200	added ('OK')	image/jpeg	etag:%2263a43e75-4034d%22	https://asparagus.ae/storage/system/items/svnY8mmxze79TBfjkTLVlsq0nh22IAEDqdO7lHgt.jpg	asparagus.ae/storage/system/items/svnY8mmxze79TBfjkTLVlsq0nh22IAEDqdO7lHgt.jpg	(from https://asparagus.ae/en/home)
03:21:45	190841/190841	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:44%20GMT	https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake	asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake.html	(from https://asparagus.ae/en/home)
03:21:46	287454/287454	---M--	200	added ('OK')	image/jpeg	etag:%226318b6a8-462de%22	https://asparagus.ae/storage/system/items/YYQoJUIwDswfBSiv1uBWx6s3fL3dpsAONXYIRYkl.jpg	asparagus.ae/storage/system/items/YYQoJUIwDswfBSiv1uBWx6s3fL3dpsAONXYIRYkl.jpg	(from https://asparagus.ae/en/home)
03:21:47	126126/126126	---M--	200	added ('OK')	image/svg+xml	etag:%2261dc6a25-1ecae%22	https://asparagus.ae/images/logo/w_logo_en.svg	asparagus.ae/images/logo/w_logo_en.svg	(from https://asparagus.ae/en/home)
03:21:49	871121/871121	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:47%20GMT	https://asparagus.ae/en/menu	asparagus.ae/en/menu.html	(from https://asparagus.ae/en/home)
03:21:49	192158/192158	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:48%20GMT	https://asparagus.ae/en/privacy-policy	asparagus.ae/en/privacy-policy.html	(from https://asparagus.ae/en/home)
03:21:50	168766/168766	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:49%20GMT	https://asparagus.ae/en/terms	asparagus.ae/en/terms.html	(from https://asparagus.ae/en/home)
03:21:50	28131/28131	---M--	200	added ('OK')	image/svg+xml	etag:%2261dc6a25-6de3%22	https://asparagus.ae/images/logo/w_mr_ali_en.svg	asparagus.ae/images/logo/w_mr_ali_en.svg	(from https://asparagus.ae/en/home)
03:21:52	170404/170404	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:51%20GMT	https://asparagus.ae/en/login	asparagus.ae/en/login.html	(from https://asparagus.ae/en/home)
03:21:53	177501/177501	---M--	200	added ('OK')	image/jpeg	etag:%22630cdc24-2b55d%22	https://asparagus.ae/storage/system/items/ztdIQDrJMgDYQ0BlNV1X8vCZWx3yq4oEHdi6vAag.jpg	asparagus.ae/storage/system/items/ztdIQDrJMgDYQ0BlNV1X8vCZWx3yq4oEHdi6vAag.jpg	(from https://asparagus.ae/ar/menu/main-course/herbed-roasted-salmon)
03:21:54	176744/176744	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:53%20GMT	https://asparagus.ae/ar/menu/main-course/asparagus-beef	asparagus.ae/ar/menu/main-course/asparagus-beef.html	(from https://asparagus.ae/ar/menu/main-course/herbed-roasted-salmon)
03:21:55	208012/208012	---M--	200	added ('OK')	image/jpeg	etag:%22630f6f80-32c8c%22	https://asparagus.ae/storage/system/items/VkIsG8DnNZqVcycNsPsPZH0DEz2zHjOoHOYY4pQc.jpg	asparagus.ae/storage/system/items/VkIsG8DnNZqVcycNsPsPZH0DEz2zHjOoHOYY4pQc.jpg	(from https://asparagus.ae/ar/menu/main-course/herbed-roasted-salmon)
03:21:56	177828/177828	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:55%20GMT	https://asparagus.ae/ar/menu/main-course/chicken-sushi	asparagus.ae/ar/menu/main-course/chicken-sushi.html	(from https://asparagus.ae/ar/menu/main-course/herbed-roasted-salmon)
03:21:57	178292/178292	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:21:56%20GMT	https://asparagus.ae/ar/menu/main-course/chicken-tandoori-with-rice	asparagus.ae/ar/menu/main-course/chicken-tandoori-with-rice.html	(from https://asparagus.ae/ar/menu/main-course/herbed-roasted-salmon)
03:21:58	354251/354251	---M--	200	added ('OK')	image/jpeg	etag:%226273a811-567cb%22	https://asparagus.ae/storage/system/items/jEEpCWcAp4OFrex9q0SudRsSOIG61Y2xBvaFwDdE.jpg	asparagus.ae/storage/system/items/jEEpCWcAp4OFrex9q0SudRsSOIG61Y2xBvaFwDdE.jpg	(from https://asparagus.ae/ar/menu/main-course/herbed-roasted-salmon)
